bal,brick,dist,floor,kitsp,livsp,metrdist,price,rooms,tel,totsp,walk
1,1,7.95,1,6,29,15,34,2,1,46,0
0,1,5.3,0,6,24.1,10,34,2,1,38.1,1
0,0,3.71,0,7.8,23,7,34,2,1,38,0
1,0,2.65,1,6,31,5,34,2,1,46,0
1,1,2.65,0,6.5,30,5,34,2,1,44,0
1,0,7.95,0,6,31,15,34.5,2,1,44.2,1
1,0,5.3,1,5.7,26,10,35,2,1,43.4,1
0,0,2.65,0,6,28.3,5,35,2,1,44.7,0
0,0,7.95,1,6,27,15,35,2,1,44,1
0,0,3.71,1,6.5,29.7,7,35,2,1,46,1
1,1,5.3,1,6.8,21.8,10,35,2,1,35.8,1
1,0,2.65,1,6.2,30,5,35,2,1,45,1
1,0,7.95,1,6.5,23.3,15,36,2,1,38.3,0
0,0,5.3,1,6,27,10,36,2,1,44,1
0,0,5.3,1,6.8,27,10,36,2,1,45,1
0,1,7.95,0,5.6,29,15,36,2,1,43,1
1,0,3.71,1,6.5,24,7,37,2,1,42,0
1,0,5.3,0,8.5,30,10,37,2,0,52,1
1,0,3.18,0,5.6,26.2,6,37,2,1,40,0
1,1,7.95,1,5.2,29,15,37,2,1,43.3,0
1,1,7.95,1,5.5,35,15,37,2,1,45.2,0
1,0,2.65,1,7.5,22,5,38,2,1,38,0
1,0,2.65,1,7.5,23,5,38,2,1,38,0
1,1,5.3,0,6,24.7,10,38,2,1,37.7,1
1,0,7.95,1,8.4,30.4,15,38,2,1,53,0
0,0,5.3,0,9,32,10,38,2,1,48,1
0,1,2.65,0,6,29,5,39,2,1,46,0
1,1,5.3,1,6,25.8,10,39,2,1,41.4,1
1,0,2.65,1,6,30,5,39,2,0,45,0
0,0,3.71,1,6.7,26,7,39,2,1,41,1
0,0,4.24,1,6,28.5,8,39,2,1,45,0
0,0,5.3,1,6.7,28.9,10,39,2,1,44,1
0,0,2.65,1,7.3,28,5,39,2,1,45,1
0,1,1.59,0,6,24,3,40,2,1,39.6,1
1,0,2.65,1,9,30.9,5,40,2,1,52,1
1,0,5.3,1,6.5,30,10,40,2,1,46,1
0,0,2.65,1,6,31,5,40,2,1,46,1
1,0,5.3,1,6.7,24,10,40,2,1,38,0
0,1,3.71,0,5.5,27.4,7,41,2,1,42.7,1
1,1,5.3,1,6,26,10,41,2,1,40,1
0,0,2.65,1,8,28,5,41,2,1,44,0
1,0,2.65,1,7,31,5,42,2,1,46,1
1,1,1.59,1,5.6,29.7,3,42,2,1,44,1
1,0,7.95,1,9,30.8,15,42,2,1,53.8,0
1,0,5.3,1,5.6,31,10,42,2,1,44,0
1,1,10.6,0,7.5,32,20,43,2,1,52,1
1,1,2.65,1,5.5,28,5,43,2,1,43.5,0
1,0,5.3,1,10,35,10,43,2,1,59.5,0
1,1,5.3,1,5.3,27.2,10,43,2,1,42.5,0
1,0,3.71,1,6,30,7,43,2,1,43,0
1,1,3.18,0,5.7,29.6,6,43,2,1,56.6,1
1,0,2.65,1,6.5,29.5,5,43,2,1,45,1
0,0,5.3,0,12.6,32,10,43,2,1,57,0
1,1,5.3,1,6,27.6,10,43,2,1,42,0
1,0,5.3,0,9,30,10,43,2,1,51,0
1,0,7.95,1,8.6,32,15,44,2,1,52,1
1,0,3.763,0,10.5,34,7.1,44,2,1,60,1
1,0,5.3,0,8.8,30.7,10,44,2,1,54.2,0
1,0,7.95,1,6.5,27.2,15,45,2,1,45,1
0,0,7.95,1,8,31,15,45,2,1,54,1
0,1,3.71,0,9,38,7,45,2,1,59,0
1,0,3.71,1,9,30.5,7,45,2,0,53,1
1,0,2.65,1,5.8,29.2,5,45,2,1,44.5,1
1,0,5.3,1,8,29,10,45,2,1,50,1
1,1,3.71,1,6.3,27.3,7,45,2,1,44,1
0,1,5.3,1,5.5,27,10,46,2,1,43,1
0,1,3.71,0,8.5,34,7,46,2,0,67,1
1,0,3.71,1,8,32,7,46,2,1,52,1
1,0,3.71,1,12,29,7,46,2,1,51,1
1,0,5.3,1,7,30,10,46,2,1,46,0
1,0,5.3,1,10.5,33.9,10,46,2,0,60.1,1
0,0,3.71,1,9,30,7,46,2,1,50,1
1,0,2.65,1,9.3,34,5,46,2,1,47,0
0,1,3.71,0,8,28,7,46,2,1,48,1
0,1,1.59,0,6,29.2,3,47,2,1,43.7,1
1,0,5.3,1,8.5,31,10,47,2,1,52,0
1,0,5.3,1,9.4,31,10,47,2,1,53,0
1,0,3.71,1,8.5,31,7,47,2,1,51,0
0,0,2.65,1,10,31,5,47,2,1,51.1,0
0,0,1.59,1,9,31,3,47,2,1,53,1
1,0,7.95,1,9.5,32,15,47,2,1,54,0
1,0,7.95,1,9.3,32,15,47,2,1,54,0
1,1,7.95,1,7.5,35,15,48,2,1,57,1
1,0,2.65,1,9.5,33,5,48,2,1,54,1
1,0,5.3,0,7,29,10,48,2,1,45,0
1,0,5.3,1,8.7,30,10,48,2,1,51.1,0
0,0,5.3,1,10.1,34,10,48,2,0,60.5,1
1,0,5.3,0,8,22,10,48,2,1,40,1
0,0,5.3,1,9,31.3,10,48,2,1,50.5,0
1,1,7.95,0,7,35,15,48,2,1,62,1
1,0,5.3,1,8.5,30.6,10,49,2,1,53,1
0,1,2.65,1,9,29,5,49,2,0,53,1
1,0,5.3,1,8.5,30,10,49,2,1,51.7,0
1,1,1.59,1,6.5,26,3,49,2,1,40.1,1
0,0,3.71,1,8.5,30.4,7,49,2,1,51.4,1
1,1,7.95,1,6,28.2,15,49,2,1,43,1
1,0,7.95,1,9.2,32.5,15,50,2,1,46,1
0,1,7.95,0,8.5,34,15,50,2,1,55.4,1
1,0,3.71,1,8.9,30.2,7,50,2,1,51.2,1
1,0,1.06,0,8,23.2,2,50,2,1,38,1
1,0,7.95,1,9.5,33.5,15,50,2,1,54.5,1
1,0,3.71,1,8.6,30.5,7,51,2,1,52,1
1,0,3.71,1,9.5,31,7,51,2,1,53,1
1,0,5.3,1,8.3,31,10,51.3,2,1,54,0
0,1,3.71,0,9,23.5,7,52,2,1,50.4,0
1,1,5.3,1,5.6,26.2,10,52,2,1,40.6,1
1,0,2.65,0,7.5,30,5,52,2,1,56,1
1,0,10.6,1,9.3,32.3,20,52,2,1,53.9,1
0,0,3.71,1,10.5,33,7,53,2,1,54,1
0,0,2.65,1,8.3,30.5,5,53,2,1,51.5,1
1,0,3.71,1,8.5,32,7,53,2,1,52,0
0,0,7.95,1,10,32,15,53,2,1,52,1
1,0,5.3,1,10,34,10,53,2,1,59.2,0
1,0,3.18,1,12,29,6,53,2,1,55,1
1,1,4.24,1,5.7,29,8,53,2,1,43,1
1,0,7.95,1,9,31,15,53,2,1,53,1
1,0,4.24,1,9,32,8,53,2,1,53,1
0,1,2.65,0,7,35.2,5,54,2,0,56.4,1
0,1,3.71,1,7,35,7,54,2,1,60,1
1,0,7.95,1,8.4,30.2,15,54,2,1,51.5,0
1,0,5.3,0,7,37,10,54,2,1,63,1
1,1,5.3,1,9,36,10,54,2,1,58,0
1,0,3.18,1,9.4,31,6,55,2,1,52,0
0,1,5.3,1,8,36,10,55,2,1,57,1
0,1,5.3,1,6,44.2,10,55,2,1,61.9,1
1,0,2.65,1,9.1,32.1,5,55,2,1,54.4,0
0,1,2.65,0,6,31,5,55,2,1,51,1
1,1,5.3,1,9.5,34,10,56,2,1,58,1
1,0,5.3,1,10,34,10,56,2,1,58,1
1,0,3.71,1,12.1,28.4,7,56,2,1,51.5,0
1,0,2.65,1,9.5,32,5,56,2,1,54,1
1,0,7.95,1,9,30.3,15,56,2,1,52,1
1,0,2.65,1,14,32,5,57,2,1,59,1
0,1,3.71,1,9,37,7,57,2,1,57,0
1,1,2.65,1,5,29,5,58,2,1,45,1
1,1,1.06,0,7,33,2,58.5,2,1,50.2,0
0,1,5.87,1,12,36,6,59,2,1,66,0
1,0,3.71,0,8.7,30,7,59,2,1,51,1
1,1,7.95,1,9,34,15,59,2,1,58,1
1,0,3.71,1,10.5,29.5,7,60,2,1,55.6,1
0,0,5.3,1,10,40,10,60,2,1,63,1
1,0,5.3,1,8.5,30,10,60,2,1,52,1
1,1,5.3,1,8.6,32,10,61,2,1,51.5,1
1,1,3.71,1,8,33,7,61,2,1,55,1
1,0,5.3,1,7,30,10,62,2,1,47.5,1
0,1,1.06,1,8.5,34,2,62,2,1,54,1
1,0,3.71,1,10,35,7,62,2,1,68.1,0
1,0,7.95,0,10.3,34,15,62,2,1,57.9,1
1,1,2.65,1,10,43,5,62,2,1,76,0
1,0,2.65,1,9.3,31,5,62,2,1,53,1
1,0,3.71,1,10,34,7,62,2,1,60,0
1,0,5.3,1,12,28,10,63,2,1,50,1
0,1,5.3,0,8,37,10,63,2,1,60,1
1,0,5.3,1,8.5,31,10,65,2,1,52,1
1,0,5.3,1,9.6,32,10,65,2,1,53,1
1,0,5.3,1,10,32,10,65,2,1,54,1
1,1,2.12,1,6.5,49,4,65,2,1,73,1
1,0,5.3,1,12,28,10,66,2,1,46,0
1,0,2.65,1,9,24,5,66,2,1,58,1
1,1,5.3,0,8,39.7,10,67,2,1,71,1
1,1,1.59,1,6,36,3,67,2,1,55,1
1,0,5.3,1,11,29,10,68,2,1,54,1
0,1,2.65,1,8,25,5,68,2,1,46,1
0,1,3.71,1,10.6,31,7,68,2,1,57,1
1,1,2.65,1,10,31,5,68,2,1,60,1
1,1,2.65,0,8.6,36.2,5,69,2,1,61,1
1,1,2.65,0,9,36,5,70,2,1,58,1
1,0,5.3,1,9,28,10,70,2,1,46,0
1,1,2.65,1,8,32,5,70,2,1,50,1
0,1,2.65,0,9.5,39,5,70,2,1,62,1
1,1,7.95,1,10,32,15,72,2,1,60,1
1,1,4.24,1,14,28,8,72,2,1,53,1
0,1,2.65,1,7.8,37,5,72,2,1,60,1
0,1,1.59,0,9,39,3,72,2,1,60,1
1,0,5.3,1,10,32,10,74,2,1,54,0
0,1,2.65,1,8.5,30,5,75,2,1,52,1
0,1,7.95,0,10,33,15,75,2,1,60,1
0,1,5.3,1,7,42,10,77,2,1,60.4,1
0,1,5.3,1,9,29,10,77,2,0,48,1
1,1,2.65,1,9,33.6,5,78,2,1,52.5,1
1,1,5.3,0,9,41,10,78,2,1,70,1
1,1,5.3,0,8.1,32.5,10,78,2,1,59,1
1,0,2.65,1,10,35,5,78,2,1,58,0
1,1,2.65,1,10,36,5,79,2,1,62,1
1,1,2.65,1,8.5,41,5,79,2,1,70,1
1,1,5.3,1,7.5,29,10,80,2,1,52.2,0
1,1,2.65,1,8,30,5,80,2,1,50,1
0,0,5.3,1,7,23,10,80,2,1,40.7,1
1,1,2.65,1,9.3,34.8,5,81,2,1,60.1,1
0,1,2.65,1,9,34,5,82,2,1,58,1
1,1,2.65,1,7.4,37,5,82,2,1,66,1
1,1,2.65,1,13,34.5,5,85,2,1,58,0
1,1,3.71,1,7.5,40.5,7,85,2,1,60.5,0
1,1,2.65,1,9.3,40.9,5,88,2,1,64.1,1
1,1,5.3,1,8.5,30,10,95,2,1,50,1
1,1,5.3,1,8.5,28.6,10,95,2,1,59,1
1,1,1.59,1,13,39.1,3,95,2,1,65.4,1
0,1,2.65,1,8.5,33,5,95,2,1,61,1
1,1,5.3,1,9.5,38.8,10,95,2,1,61.3,1
1,1,5.3,1,8.5,32,10,100,2,1,52,1
1,1,5.3,1,9,42,10,102,2,1,64,1
1,1,0.53,1,8,33,1,105,2,1,56,1
1,0,4.24,1,13,40,8,110,2,1,74,0
0,1,2.65,1,14,35,5,120,2,1,70.8,1
1,0,6.89,1,10,40,13,140,2,1,68.3,1
0,1,5.3,1,9,36,10,145,2,1,54,0
1,1,2.65,1,9,45,5,160,2,1,80,1
0,1,3.18,1,20,32,6,165,2,1,81,0
0,1,5.3,1,10,60,10,231,2,1,80,1
1,1,5.5,1,8,55,10,75,3,1,80,1
0,1,5.8,1,7.5,53,15,70,3,1,78,1
1,1,9,0,8,52,5,62,3,1,72,0
0,0,3.2,1,13,62,3,107,3,1,91,1
1,0,17,1,9,40,10,49,3,0,64,1
0,0,1.5,0,14,56,5,200,3,0,126,1
1,1,5,1,9,53,6,88,3,1,75,1
1,0,14,1,9,49,6,81,3,1,82,0
0,1,4.5,0,8,47,1,62,3,0,68,1
1,0,6,1,11,45,2,110,3,1,76,1
1,1,2.5,1,12,74,5,300,3,0,117,1
1,0,13,0,10,44,7,74,3,1,76,1
1,0,18.5,0,9,42,15,43,3,0,63,0
0,0,17.5,0,10,67,20,59,3,0,103,0
1,1,12,1,12,58,9,90,3,1,98,1
1,0,8,1,10,46,7,120,3,1,76,1
1,0,11,1,8.5,42,10,63,3,0,76,0
1,1,11.5,1,9,45,10,90,3,1,73,0
1,0,12,1,10.5,45,15,80,3,0,75,1
0,1,9.5,0,7,54,5,49,3,0,76,1
0,0,13.5,0,7,36,10,37,3,1,56,1
1,0,14,1,10,45,10,55,3,0,76,0
1,1,5.5,1,9.2,38,2,72,3,0,60,1
1,1,6.5,1,6.5,43,2,65,3,1,57,1
1,1,7,1,9,56,5,67,3,1,81,0
1,1,2.8,1,10,52,5,175,3,1,88,1
1,0,17,0,6.8,45,12,45,3,1,65,1
0,1,11.5,0,9,51,15,62,3,0,80,1
1,0,11.5,1,10,45,5,86,3,0,76,0
0,0,13,1,10,46,5,83,3,0,78,1
1,0,15,1,11,44,10,53,3,0,75,0
1,1,4,1,10,54,7,180,3,1,80,0
1,1,1,1,7,50,5,95,3,1,68,1
0,1,5.5,0,9.6,60,1,75,3,1,92,1
0,0,6,1,7.8,62,2,78,3,0,93,1
1,0,10,1,8.3,41,10,65,3,0,67,1
0,0,15,0,7,40,2,54,3,1,59,1
1,0,16,0,8,46,15,56,3,0,67,1
1,0,16.5,1,5.9,46,10,56.5,3,1,62,1
0,1,3.5,0,7.3,42,10,96,3,1,66,1
1,1,3.5,1,13.8,59,5,230,3,0,115,1
0,1,3,0,18,56,10,80,3,1,86,1
1,1,2.5,1,16,57,5,490,3,1,118,1
1,0,13.5,0,10.5,45,2,93,3,1,74,1
1,0,13.5,1,10,43,2,98,3,1,74,1
1,0,18,1,6.5,48,20,45,3,1,63,0
0,0,10.5,0,8,49,10,57,3,1,69,0
0,1,11.5,0,9,60,15,71,3,1,104,0
0,1,2.2,0,30,60,7,150,3,1,110,1
1,0,10,1,7.2,46,10,75,3,1,64,0
1,1,10,1,7,39,5,86,3,1,57,0
1,1,7,1,9.5,56,7,220,3,1,84,1
1,1,7.5,1,9,46,7,82,3,1,65,0
1,1,8,0,7.2,48,10,91,3,0,69,0
1,1,7.5,1,8,48,10,98,3,0,70,1
1,1,12.5,1,9,52,7,49,3,1,86,1
1,0,12.5,1,11,45,1,55,3,1,67,1
1,0,14,1,10,45,10,52,3,0,75,0
1,0,13.5,1,10,45,10,61,3,0,78,1
1,1,3,1,8,47,5,121,3,1,72,0
0,1,2.5,1,10,54,10,177,3,1,88,1
1,0,18,1,10,43,15,54,3,0,76,0
0,1,14.5,0,7,51,5,77,3,1,80,0
1,1,6,0,9.5,57,10,90,3,1,97,1
1,1,10,0,8.5,54,5,59,3,1,78,1
1,0,13,0,6,44,5,48,3,1,59,0
0,0,2,1,6.8,49,5,79,3,1,71,1
0,1,4,0,9.8,41,5,72,3,1,70,0
1,0,13,1,11,45,15,100,3,1,75,1
0,1,10,0,9,42,10,53,3,1,64,1
1,1,10.5,1,9,50,5,72,3,1,72,0
1,0,12.5,0,7.8,38,10,50,3,1,60,1
1,0,12,1,9,41,8,63,3,1,66,0
1,1,0.5,1,10,40,2,120,3,0,69,1
0,1,0.4,1,8,40,7,142,3,1,70,1
0,1,9,1,8,48,5,70,3,0,68,1
1,1,3,0,6.6,49,2,85,3,1,67,1
1,0,13.5,1,8.1,39,10,52,3,1,60,0
0,1,13,0,9,57,15,80,3,1,94,1
0,0,9,0,6,37,20,39,3,0,55,1
0,1,9.5,1,8,53,5,67,3,0,73,0
1,0,16,1,5.5,44,15,45,3,1,59,0
1,0,16,1,7,43,15,58,3,1,75,0
1,0,20,1,9,40,25,51,3,0,66,0
0,1,8,0,11.2,48,10,64,3,1,72,0
1,0,8,1,9,39,15,67,3,1,62,1
1,1,4,1,10,54,7,95,3,1,79,1
0,1,9,1,8,49,3,80,3,1,70,1
1,0,16,1,10,43,15,60,3,1,72,0
0,0,18,1,12,34,5,60.5,3,0,56,1
1,1,2,1,12,60,7,210,3,1,90,1
0,1,4.5,1,7,49,20,87,3,1,73,1
0,0,16,0,6.5,45,2,49,3,1,59,1
1,0,16,0,8,46,15,55,3,0,68,1
1,0,14.5,1,10.2,46,10,57.7,3,0,74,0
1,1,5.5,1,7.4,52,5,71,3,1,71,0
1,1,9,1,8,47,15,128,3,1,69,1
1,1,4,1,8,55,12,245,3,0,80,1
1,0,13.5,1,10.2,44,7,126,3,1,87,1
1,0,17.5,1,10,44,7,75,3,0,74,1
0,1,9,0,9,64,10,75,3,1,92,1
1,1,6.9,1,9,47,5,125,3,1,73,1
0,0,11.5,1,8.5,48,10,97,3,1,80,1
0,0,12.3,1,10.5,46,1,91,3,0,76,1
0,1,8.5,0,8,56,7,70,3,1,92,1
1,0,16.8,1,10.5,34,1,72,3,1,59,1
0,1,1.7,1,8,62,5,130,3,1,83,1
1,0,13.7,1,10,46,10,96.3,3,1,75,1
1,1,10.9,1,8,39,5,79,3,1,61,1
1,1,11.7,1,10,44,5,170,3,1,76,1
1,1,9,1,10,51,5,73,3,1,73,0
0,1,6.5,1,9,48,4,115,3,1,78,0
1,1,2.6,1,7,60,5,135,3,1,82,1
1,1,13.8,1,8,42,10,73,3,0,70,1
1,1,13.5,1,8,49,10,63.5,3,1,71,1
1,0,13.4,1,7.1,43,8,59,3,1,63,0
1,0,4,1,8.5,48,5,115,3,1,79,1
0,1,4.3,1,16,58,10,125,3,1,90,1
0,1,9.6,1,7.6,43,5,66,3,1,63,1
1,0,12.3,1,6,42,15,56,3,1,63,1
1,1,5.1,1,11,50,5,115,3,1,80,0
1,0,14.1,1,5.5,46,15,42,3,1,59,0
0,0,15.1,1,7.7,46,20,49.5,3,1,64,0
1,0,9.6,0,10,46,7,80,3,1,76,0
0,0,6.5,0,9,69,10,68,3,1,97,1
1,1,1.4,1,9,53,10,125,3,1,80,1
1,1,2.1,0,12,47,10,360,3,1,86,0
0,1,10.3,0,7.7,47,7,64,3,1,65,0
0,0,10.7,1,10,44,10,88,3,1,77,0
0,1,15,1,14,52,3,130,3,1,85,1
1,1,8.8,1,8.5,53,5,85,3,1,76,1
0,1,2,1,9,41,10,115,3,1,62,1
1,0,14.9,0,6,34,10,44,3,1,51,0
1,1,4.1,1,10,50,10,82,3,1,78,1
0,1,5.5,1,8,52,10,83,3,1,74,1
0,0,8.5,1,8.7,48,10,62,3,1,74,0
1,1,5.2,0,8.7,47,5,75,3,1,72,1
0,0,11.5,0,6.5,48,10,49,3,1,61,1
0,1,7.6,0,8,53,10,76,3,1,84,1
1,1,6.1,0,8.6,51,15,77,3,1,81,1
0,1,9.7,0,9,53,15,90,3,1,84,1
1,1,10,0,15,47,20,95,3,1,78,1
1,0,5.1,0,6,45,3,70,3,1,59,1
0,0,4.5,0,13.5,38,5,97,3,1,62,1
1,0,15.2,0,10,46,5,80,3,1,75,0
0,1,2.5,0,17,53,5,200,3,1,99,1
1,0,15,0,6,34,10,43,3,1,51,1
1,1,4.1,0,6,42,5,53,3,1,57,0
0,0,1.1,1,10,20,5,65,1,1,36,1
0,1,4.2,0,8.5,19,7,40,1,1,38,1
1,1,4.2,1,7.9,17.6,5,75,1,0,42.8,1
1,1,3.4,1,5,21,5,45,1,1,30,1
1,0,3.4,1,10,19.2,15,49,1,1,34.6,1
1,1,2.7,1,8.5,18.6,5,65,1,1,36.1,1
1,1,2.7,1,8,18,10,49,1,1,36,1
0,1,2.5,1,7.5,18,3,40,1,1,32,1
1,1,2.6,1,8.7,18.7,7,45,1,1,37.8,1
1,1,1.3,0,9.5,16.5,10,56,1,0,33,1
1,1,3.1,1,8,19,10,60,1,0,35,1
1,1,3.1,1,8.6,19,7,65,1,1,36.1,1
1,0,2.7,1,10,20,7,44,1,0,38,1
1,0,2.8,1,9.6,20,10,45,1,1,35,0
0,0,3.8,1,10,20,5,37,1,0,35,1
1,0,3.8,0,9.5,20,5,42,1,0,35,1
0,1,1.9,1,10,18,5,89,1,1,46,1
0,0,1.9,1,6,18.7,5,45.6,1,1,32.4,1
1,1,3.1,0,7.5,18.4,7,57.6,1,1,43.4,1
1,0,3.7,0,5.5,19.3,10,30,1,1,30,0
0,1,3.7,0,6,18,7,28,1,1,30,1
0,1,1.5,1,8.5,22.4,4,75,1,1,47,1
0,1,1.5,1,5,15,5,47,1,1,27,1
0,1,1.5,1,8.5,30,5,67,1,1,45,1
0,1,1.9,1,4.5,16.3,5,31,1,1,26.3,1
1,0,1.9,1,9.7,19.5,15,55,1,1,37.7,1
0,1,2.2,0,7.4,22,3,55,1,1,42,1
0,1,2.4,1,5.8,20.4,10,28,1,1,33,0
1,0,3.9,1,8,19,10,46,1,1,38,1
0,1,3.9,1,3.5,20.5,5,30,1,1,29,1
0,1,3.9,1,6.2,19,3,50,1,1,32,1
1,1,1.9,1,14,18,10,60,1,1,46,1
1,1,1.9,1,10,23.5,7,89,1,1,46,1
0,1,1.7,0,6,18.6,5,42,1,1,30,1
1,1,7.7,0,5.6,19,5,38,1,1,32,1
1,1,7.7,1,9,22,5,57,1,1,38.4,1
1,0,7.7,1,10,20,10,41,1,1,35,1
0,0,7.7,1,10,20,10,37,1,1,35,1
0,1,5.2,1,10,19,3,46,1,1,39,1
1,1,5.2,1,8.1,17,2,40,1,1,32,1
1,0,5.2,1,10,19,15,43,1,1,34,1
1,0,12.9,1,9.7,19.5,15,38,1,0,35,1
1,0,12.9,1,10,20,12,33,1,1,35.5,0
1,1,10.6,1,6,18,10,29.5,1,1,31,0
0,0,10.6,1,7,18.7,5,30,1,1,32.5,0
1,0,10.6,1,9.5,19.6,5,40,1,1,35,0
0,1,10.6,1,6.3,19.2,1,53,1,1,44.2,1
1,0,10.6,1,11,14.8,10,34,1,1,34.4,0
1,0,10.6,1,10,20,5,37,1,1,35,0
0,1,5.6,1,6.3,17.1,12,38,1,1,33.2,1
0,1,5.6,1,8,19,15,39,1,1,35,1
0,1,5.6,0,6,20.6,3,35,1,1,32.3,1
1,0,5.6,1,10,20,12,43,1,1,35,1
0,0,9.7,1,8.5,20,10,31,1,0,38,0
1,0,9.7,1,9,21,20,33,1,1,43,0
0,0,9.7,1,6.5,19,15,26,1,1,32.6,0
1,0,9.7,1,7.2,19,15,36,1,1,33,0
1,0,7.1,0,5.6,19.7,5,32,1,1,33,0
1,1,7.1,0,5.5,16.7,7,30,1,1,30,1
1,1,14.3,1,6,18,15,35,1,1,30.3,1
0,0,14.3,1,11,19,12,34,1,1,34.6,1
1,0,14.3,1,9,19,15,33,1,1,38,0
1,0,14.3,1,5.8,15.6,10,25,1,0,27.5,0
1,1,8.8,1,9.5,18.6,10,42.5,1,1,35.7,0
1,1,8.8,1,9.2,19,5,57.5,1,1,36,1
1,0,8.8,1,5.5,21.5,7,41,1,0,32,1
1,0,7.8,1,9.8,17.6,15,34,1,1,32.7,1
0,0,7.8,1,10,20,5,34,1,1,37,1
1,0,7.8,1,6,21,7,30,1,1,32,1
0,1,7.8,1,9,19,5,35,1,1,36,1
1,1,6.3,0,8,18.4,10,38,1,1,36,1
1,1,6.3,1,5.7,17.6,1,40,1,1,32,1
1,1,6.3,1,8.5,18.6,15,31,1,1,33.9,1
1,0,13,1,10,19.5,10,35.5,1,1,35.5,1
1,0,13,1,9,20,2,43,1,1,39,1
1,0,13,1,10,19.3,3,37,1,1,37.3,1
0,0,14.6,1,6.7,19,8,31,1,1,33,1
1,0,10.3,0,5.1,20.4,15,29,1,1,31,1
1,1,7.8,1,5.8,19,10,35,1,0,31,1
1,1,7.8,0,9,16,15,33,1,1,32,1
0,0,7.8,1,8.5,21,15,34,1,1,40,0
1,0,14.9,0,7,21,7,30,1,1,35,1
0,0,12.1,1,8.5,21,10,34,1,1,39,1
0,0,12.1,1,9,20.8,5,34,1,1,39,0
0,0,11.3,1,5.8,21.5,5,26,1,0,32,1
0,0,11.3,1,8.5,21,10,40,1,1,39,0
1,1,10.7,1,9,19,1,46,1,1,38,1
1,1,10.7,1,8.3,18.5,2,48.6,1,1,35.8,1
1,1,12.2,1,10,18,2,56,1,1,42,1
1,0,12.2,1,10.2,19.2,10,34,1,1,35.2,0
0,0,12.2,0,9,14,10,30,1,1,36,0
1,1,12,1,6,18,1,36,1,1,30,1
1,0,12,1,10,21,10,45,1,1,40,0
1,0,12,1,10,19.2,15,34,1,1,35.3,1
1,0,10.2,1,10,20,10,35,1,1,36,1
0,0,10.2,0,4,10,15,19.5,1,0,22,1
1,1,10.2,0,8,19.1,15,37,1,1,36.6,1
1,1,7.6,1,6,18,10,31,1,1,30,0
1,1,7.6,1,6,17,10,28,1,1,33,0
0,0,7.6,0,8.5,22,10,29,1,1,37.9,1
1,0,7,1,10,19.2,7,35.5,1,1,35,0
1,1,7,1,5.6,18.6,5,31.5,1,1,30.3,1
1,0,5.3,1,8,17,3,48,1,0,33,1
0,0,5.3,1,10,20,12,38,1,0,35,1
1,1,9.7,1,6,18,5,32,1,0,30,0
1,0,9.7,1,5,19.1,10,25,1,0,30.6,0
1,0,9.4,1,10,18,15,34,1,1,33,1
1,0,9.4,1,10,21,5,35,1,1,36,1
1,0,8.2,1,10,20,10,33,1,1,35,1
0,1,12.8,0,6,16.6,10,27.5,1,1,30.6,1
1,0,12.8,1,8.5,20.8,5,33,1,1,38.7,0
1,1,12.8,1,8,19,10,39,1,1,37,1
0,1,6.1,0,6.5,19,10,27,1,1,30,1
1,0,6,1,8.3,19.2,15,46,1,1,38.3,1
0,0,13,0,6.4,19,15,27,1,1,32,1
0,0,13,0,5,16,12,18,1,0,28,0
1,0,13,1,8.5,19,15,30,1,0,39,0
1,1,10.3,1,9,18.5,10,34,1,1,36.5,1
1,0,10.3,0,6,22,10,28,1,1,33,1
1,0,10.3,1,10,20,10,34,1,1,35,1
1,0,10.3,1,6,19,10,28,1,1,31,1
0,0,11.3,1,7,19,10,29,1,1,33,1
1,0,11.3,1,9,20.8,7,33,1,1,39,0
1,0,8.3,1,9.8,19.8,10,32,1,1,35.5,1
1,0,8.3,1,12,22,10,39,1,1,40,1
1,1,5.5,1,7.5,18.5,10,30,1,1,32,1
1,0,15.7,1,8.7,20,15,29,1,1,41,0
0,1,11,0,5.8,19,5,28,1,1,33,1
1,0,16.7,1,8.5,20.8,7,36,1,1,40,1
1,0,16.7,1,8,17,3,34,1,1,35,1
1,1,13.1,1,8.5,19.1,5,38,1,1,36,1
0,0,13.1,1,8.5,20,12,31,1,1,38,1
1,0,11.6,1,8.5,21,15,28,1,1,39,0
1,0,11.6,1,9,20.8,10,33,1,1,38.7,0
1,0,11.6,1,10.2,20,10,29.35,1,1,40,0
1,0,8.8,1,8.5,19,15,32,1,0,38,1
0,0,8.8,0,5.7,21.5,5,24,1,0,33,1
1,0,8.8,1,9,21,5,38,1,1,42,0
1,0,17.7,0,9,19,10,32,1,0,37,1
1,0,15.7,1,8.5,19.4,10,30,1,0,38.9,0
1,0,15.7,1,8.8,20.5,5,36,1,1,39,0
1,0,15.7,1,8.5,17.5,5,44,1,1,35,0
0,0,4.9,1,10.1,16.9,2,36,1,0,35.2,1
1,1,4.9,1,13,19.4,7,53,1,1,43.6,1
0,1,4.9,1,4.5,15.6,7,30,1,1,28,1
0,0,14.6,1,7.5,17.9,5,26.5,1,0,33.3,0
1,0,14.6,1,8.4,19,5,36.5,1,1,38,1
1,0,14.6,0,6,16,5,27.5,1,1,30,0
1,0,12.4,1,9,18,9,44,1,1,37.5,1
1,0,12.4,1,5.5,21.3,15,30,1,1,31.4,1
